관측소명:해운대해수욕장
위도:35.148972
경도:129.170166
관측시간	유속(cm/s)	유향(16points)	유향(deg)	수온(℃)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)		풍향(deg)	기온(℃)	기압(hPa)	시정(m)	파향(deg)	
2024/04/15 16:48:00	4.4	북동	45	15.19	1.62	6.8	2.26	6.0	1.9	남남동	152	15.9	1011.1	-	161	
2024/04/15 16:49:00	7.2	북동	52	15.19	1.41	6.3	1.86	7.0	2.1	남남동	159	15.9	1011.1	-	157	
2024/04/15 16:50:00	2.3	북동	52	15.19	1.43	6.3	1.86	7.0	2.4	남남동	154	15.9	1011.1	-	139	
2024/04/15 16:51:00	4.2	북북동	23	15.20	1.40	6.1	1.86	7.0	2.3	남동	137	16.0	1011.1	-	146	
2024/04/15 16:52:00	4.4	동북동	60	15.20	1.40	6.0	2.15	7.0	2.1	동남동	121	15.8	1011.0	-	147	
2024/04/15 16:53:00	6.4	북	6	15.21	1.51	6.6	2.15	7.0	1.7	남동	137	15.9	1011.0	-	159	
2024/04/15 16:54:00	4.9	북동	45	15.21	1.55	6.7	2.15	7.0	3.1	남동	131	15.9	1011.0	-	174	
2024/04/15 16:55:00	4.5	북북동	31	15.19	1.64	6.7	2.15	7.0	2.8	남동	124	15.9	1011.0	-	144	
2024/04/15 16:56:00	4.6	북동	38	15.20	1.70	6.6	2.15	7.0	2.6	남동	138	15.9	1011.0	-	170	
2024/04/15 16:57:00	2.7	동북동	67	15.19	1.58	6.6	2.13	5.5	3.0	동남동	121	15.9	1011.0	-	142	
2024/04/15 16:58:00	6.9	북북동	19	15.20	1.56	6.5	2.13	5.5	2.7	동남동	113	16.0	1011.0	-	128	
2024/04/15 16:59:00	3.0	동북동	68	15.19	1.60	6.5	2.13	5.5	2.5	남동	136	15.9	1011.1	-	153	
2024/04/15 17:00:00	3.7	동	84	15.20	1.59	6.6	2.48	6.5	2.6	남남동	155	16.0	1011.1	-	141	
2024/04/15 17:01:00	3.8	동북동	64	15.20	1.57	6.7	2.48	6.5	2.7	남동	143	15.9	1011.1	-	147	
2024/04/15 17:02:00	4.0	동남동	107	15.20	1.68	6.3	2.48	6.5	2.4	남동	135	15.9	1011.2	-	144	
2024/04/15 17:03:00	1.4	북북동	18	15.21	1.64	5.9	2.48	6.5	1.9	남동	132	15.9	1011.2	-	160	
2024/04/15 17:04:00	0.4	남동	129	15.21	1.58	6.3	2.31	6.5	1.9	남남동	150	16.0	1011.2	-	138	
2024/04/15 17:05:00	0.5	남	180	15.21	1.80	6.6	2.63	6.5	1.9	남동	143	15.9	1011.2	-	152	
2024/04/15 17:06:00	2.5	서남서	239	15.21	1.74	6.8	2.63	6.5	1.8	동남동	114	16.0	1011.2	-	152	
2024/04/15 17:07:00	1.1	서	263	15.22	1.76	7.0	2.63	6.5	2.0	동남동	120	16.0	1011.2	-	143	
2024/04/15 17:08:00	0.5	남	189	15.22	1.69	6.9	2.63	6.5	1.5	동남동	105	16.0	1011.2	-	143	
2024/04/15 17:09:00	4.4	서	281	15.22	1.55	6.7	2.08	6.5	1.6	동남동	109	16.0	1011.2	-	128	
2024/04/15 17:10:00	1.4	서남서	248	15.24	1.57	6.8	2.08	6.5	1.7	동남동	121	16.0	1011.2	-	155	
2024/04/15 17:11:00	2.0	남남서	209	15.24	1.64	6.8	2.21	6.5	1.4	동남동	117	16.0	1011.2	-	140	
2024/04/15 17:12:00	3.0	서	260	15.24	1.64	7.0	2.21	6.5	1.7	동남동	104	15.9	1011.2	-	128	
2024/04/15 17:13:00	1.8	서북서	295	15.26	1.69	6.9	2.21	6.5	1.5	동남동	111	16.0	1011.2	-	159	
2024/04/15 17:14:00	6.9	서	270	15.27	1.70	6.7	2.21	6.5	1.1	동남동	107	15.9	1011.2	-	152	
2024/04/15 17:15:00	6.4	서	276	15.27	1.83	7.0	2.42	7.5	1.2	동	90	16.0	1011.2	-	159	
2024/04/15 17:16:00	6.0	서북서	299	15.27	1.88	6.8	2.42	7.5	1.3	동	94	15.9	1011.2	-	141	
2024/04/15 17:17:00	7.5	서북서	286	15.28	1.79	6.6	2.42	7.5	1.0	동남동	107	15.9	1011.2	-	158	
2024/04/15 17:18:00	7.8	서	276	15.29	1.80	6.5	2.42	7.5	1.1	동북동	77	15.9	1011.2	-	146	
2024/04/15 17:19:00	6.9	서북서	290	15.30	1.64	6.2	1.88	6.5	1.5	동남동	113	16.0	1011.2	-	127	
2024/04/15 17:20:00	9.7	서	270	15.31	1.63	6.2	1.88	6.5	1.2	동남동	105	16.0	1011.2	-	148	
2024/04/15 17:21:00	6.3	서북서	285	15.31	1.80	6.4	2.49	7.0	1.2	동	93	15.9	1011.2	-	165	
2024/04/15 17:22:00	8.5	서	277	15.32	1.79	6.5	2.49	7.0	0.9	동	93	16.0	1011.1	-	132	
2024/04/15 17:23:00	9.4	서	280	15.32	1.90	6.8	2.86	7.0	1.3	동남동	103	15.9	1011.2	-	154	
2024/04/15 17:24:00	8.5	서	279	15.32	1.86	6.8	2.86	7.0	1.8	남동	126	15.9	1011.1	-	135	
2024/04/15 17:25:00	6.5	서남서	239	15.32	1.67	6.8	2.86	7.0	1.8	동남동	106	15.9	1011.1	-	156	
2024/04/15 17:26:00	9.3	서북서	286	15.32	1.75	6.9	2.86	7.0	2.1	남동	126	15.8	1011.1	-	144	
2024/04/15 17:27:00	6.2	서	269	15.32	1.59	6.8	2.23	7.0	2.3	동	97	15.9	1011.1	-	151	
2024/04/15 17:28:00	7.4	서남서	256	15.32	1.68	6.5	2.23	7.0	1.6	동	100	15.9	1011.1	-	142	
2024/04/15 17:29:00	5.9	서	275	15.32	1.70	6.5	2.23	7.0	1.5	동	92	15.9	1011.2	-	145	
2024/04/15 17:30:00	10.3	서북서	283	15.32	1.82	6.9	2.66	6.5	1.9	남동	136	16.0	1011.2	-	143	
2024/04/15 17:31:00	13.8	서	278	15.32	1.88	6.8	2.66	6.5	1.8	동남동	105	15.9	1011.2	-	162	
2024/04/15 17:32:00	9.0	서	262	15.31	1.83	6.7	2.66	6.5	1.5	동남동	112	15.9	1011.1	-	150	
2024/04/15 17:33:00	11.2	서	268	15.31	1.91	7.0	2.66	6.5	1.8	남동	131	16.0	1011.2	-	162	
2024/04/15 17:34:00	14.3	서	271	15.31	1.68	7.0	2.23	6.0	1.7	동남동	118	15.9	1011.2	-	151	
2024/04/15 17:35:00	10.8	서북서	287	15.30	1.78	6.5	2.43	6.5	1.5	남남동	155	16.0	1011.2	-	139	
2024/04/15 17:36:00	13.1	서북서	296	15.30	1.70	6.8	2.43	6.5	1.6	동남동	106	15.9	1011.2	-	169	
2024/04/15 17:37:00	12.1	서북서	283	15.30	1.96	6.8	2.73	6.5	1.5	동남동	119	15.9	1011.1	-	161	
2024/04/15 17:38:00	13.8	서	281	15.30	2.02	6.9	2.73	6.5	1.4	동남동	115	15.9	1011.1	-	170	
2024/04/15 17:39:00	8.8	서	268	15.30	1.85	7.1	2.73	6.5	1.4	동	89	16.0	1011.1	-	159	
2024/04/15 17:40:00	12.6	서	270	15.29	1.96	7.0	2.73	6.5	1.6	동남동	114	15.9	1011.1	-	166	
2024/04/15 17:41:00	11.4	서	265	15.29	1.89	6.7	2.41	7.0	1.3	동남동	111	16.0	1011.1	-	162	
2024/04/15 17:42:00	-	-	-	-	1.88	6.7	2.14	6.0	-	-	-	-	-	-	153	
2024/04/15 17:43:00	12.5	서	281	15.28	1.82	6.6	2.14	6.0	1.5	동남동	122	15.8	1011.0	-	153	
2024/04/15 17:44:00	8.2	서	270	15.28	1.68	6.7	2.12	7.0	1.3	동남동	121	15.9	1011.1	-	148	
2024/04/15 17:45:00	10.6	서	263	15.27	1.60	6.8	2.12	7.0	1.5	동남동	122	15.9	1011.1	-	152	
2024/04/15 17:46:00	9.9	서북서	284	15.28	1.33	6.7	1.55	6.0	1.8	남동	134	15.8	1011.1	-	143	
2024/04/15 17:47:00	10.4	서	281	15.28	1.62	6.4	2.42	5.5	2.2	동남동	120	15.9	1011.1	-	141	
2024/04/15 17:48:00	11.2	서	279	15.27	1.70	6.4	2.42	5.5	2.1	남동	139	15.8	1011.1	-	144	
2024/04/15 17:49:00	11.2	서북서	293	15.27	1.82	6.3	2.42	5.5	2.2	남동	135	15.9	1011.0	-	147	
2024/04/15 17:50:00	15.0	서	280	15.27	1.92	6.3	2.42	5.5	2.4	동남동	122	15.9	1011.0	-	149	
2024/04/15 17:51:00	13.0	서	281	15.26	1.65	6.7	2.10	7.5	2.3	남동	137	15.9	1011.0	-	159	
2024/04/15 17:52:00	15.7	서	274	15.25	1.59	6.5	2.10	7.5	2.6	동남동	114	15.9	1011.0	-	155	
2024/04/15 17:53:00	13.0	서	265	15.25	1.58	7.0	2.10	7.5	2.6	남동	139	15.9	1011.0	-	147	
2024/04/15 17:54:00	10.6	서	273	15.24	1.67	7.3	2.10	7.5	2.6	남동	145	15.9	1011.0	-	147	
2024/04/15 17:55:00	12.6	서	269	15.23	1.56	7.0	1.88	7.0	2.5	남동	133	16.0	1010.9	-	176	
2024/04/15 17:56:00	12.1	서	279	15.23	1.56	7.1	1.88	7.0	2.2	동남동	122	15.8	1010.9	-	146	
2024/04/15 17:57:00	8.9	서북서	292	15.23	1.58	7.0	1.88	7.0	1.9	남동	128	15.9	1010.9	-	173	
2024/04/15 17:58:00	10.9	서북서	285	15.22	1.41	6.4	1.86	5.5	2.3	남동	135	15.8	1010.9	-	158	
2024/04/15 17:59:00	15.1	서	272	15.22	1.52	6.7	2.07	7.0	1.7	남동	141	15.9	1011.0	-	147	
2024/04/15 18:00:00	11.5	서북서	291	15.21	1.62	7.0	2.07	7.0	1.6	남동	125	15.8	1010.9	-	147	
2024/04/15 18:01:00	14.7	서	261	15.22	1.54	6.7	2.07	7.0	1.8	동남동	114	15.8	1010.9	-	138	
2024/04/15 18:02:00	10.5	서	263	15.23	1.49	6.7	2.07	7.0	2.0	남동	135	15.9	1010.9	-	120	
2024/04/15 18:03:00	12.1	서북서	282	15.22	1.76	6.8	2.52	6.0	1.6	남동	125	15.9	1010.9	-	144	
2024/04/15 18:04:00	11.4	서	276	15.21	1.59	6.5	2.52	6.0	2.2	남동	134	15.9	1010.9	-	144	
2024/04/15 18:05:00	14.1	서	277	15.21	1.63	6.5	2.52	6.0	1.8	남동	133	15.9	1010.9	-	165	
2024/04/15 18:06:00	13.2	서	275	15.21	1.64	6.7	2.52	6.0	2.0	남동	125	15.8	1010.9	-	136	
2024/04/15 18:07:00	11.8	서북서	286	15.21	1.40	6.7	1.93	7.0	2.1	남동	125	15.8	1011.0	-	155	
2024/04/15 18:08:00	10.3	서북서	285	15.22	1.31	6.7	1.76	6.5	1.9	동남동	123	15.8	1011.0	-	158	
2024/04/15 18:09:00	17.7	서	280	15.22	1.33	6.3	1.83	5.5	1.7	동남동	111	15.8	1011.0	-	157	
2024/04/15 18:10:00	15.7	서북서	288	15.22	1.63	6.5	2.42	6.0	1.4	남동	143	15.8	1010.9	-	143	
2024/04/15 18:11:00	12.2	서북서	288	15.21	1.68	6.4	2.42	6.0	1.5	남동	124	15.8	1011.0	-	150	
2024/04/15 18:12:00	16.0	서북서	287	15.21	1.85	6.5	2.42	6.0	1.5	동남동	119	15.7	1011.0	-	147	
2024/04/15 18:13:00	15.8	서	281	15.20	1.94	6.6	2.42	6.0	1.5	남동	126	15.7	1010.9	-	133	
2024/04/15 18:14:00	16.2	서	273	15.21	1.74	6.9	2.17	6.5	1.1	동남동	120	15.8	1011.0	-	161	
2024/04/15 18:15:00	13.2	서	267	15.22	1.70	6.8	2.17	6.5	1.1	남동	138	15.8	1011.0	-	139	
2024/04/15 18:16:00	15.8	서남서	254	15.24	1.60	6.7	2.17	6.5	1.5	남동	130	15.8	1011.0	-	164	
2024/04/15 18:17:00	14.6	서	281	15.22	1.39	6.5	1.88	6.0	1.1	남동	135	15.8	1011.0	-	133	
2024/04/15 18:18:00	13.4	서북서	283	15.21	1.63	6.7	2.30	7.0	1.2	남동	144	15.7	1011.0	-	145	
2024/04/15 18:19:00	16.4	서	273	15.21	1.70	6.7	2.30	7.0	1.4	남동	145	15.8	1011.0	-	154	
2024/04/15 18:20:00	15.0	서남서	248	15.23	1.63	6.5	2.30	7.0	1.7	남남동	156	15.8	1011.0	-	146	
2024/04/15 18:21:00	15.1	서	263	15.24	1.71	6.8	2.30	7.0	1.5	남동	143	15.7	1011.0	-	143	
2024/04/15 18:22:00	16.5	서	259	15.23	1.58	6.6	2.16	6.5	1.4	남동	133	15.8	1011.0	-	146	
2024/04/15 18:23:00	16.0	서	263	15.25	1.58	6.1	2.66	6.0	1.7	남동	135	15.8	1011.0	-	153	
2024/04/15 18:24:00	17.9	서	262	15.25	1.58	6.1	2.66	6.0	1.8	남동	141	15.8	1011.0	-	127	
2024/04/15 18:25:00	18.0	서남서	257	15.25	1.57	5.9	2.66	6.0	1.7	남동	136	15.8	1011.0	-	139	
2024/04/15 18:26:00	19.0	서북서	282	15.24	1.43	6.2	2.66	6.0	2.1	남동	127	15.7	1011.0	-	135	
2024/04/15 18:27:00	18.5	서	261	15.22	1.53	6.5	2.66	6.0	1.5	남남동	152	15.8	1011.0	-	126	
2024/04/15 18:28:00	19.1	서남서	252	15.22	1.45	6.4	2.11	6.0	1.5	남동	139	15.8	1011.1	-	123	
2024/04/15 18:29:00	21.4	서남서	257	15.23	1.67	6.6	2.41	7.0	1.3	남동	125	15.8	1011.1	-	139	
2024/04/15 18:30:00	21.5	서	267	15.24	1.73	6.5	2.41	7.0	1.3	동남동	122	15.8	1011.0	-	147	
2024/04/15 18:31:00	20.6	서	276	15.22	1.67	6.2	2.41	7.0	1.1	동남동	111	15.7	1011.1	-	148	
2024/04/15 18:32:00	20.6	서	268	15.20	1.62	6.3	2.41	7.0	1.1	남동	140	15.7	1011.1	-	139	
2024/04/15 18:33:00	18.4	서	259	15.20	1.42	6.0	1.91	6.5	0.9	남동	126	15.7	1011.0	-	141	
2024/04/15 18:34:00	21.9	서	265	15.20	1.47	6.2	1.91	6.5	1.0	남동	141	15.8	1011.0	-	144	
2024/04/15 18:35:00	21.3	서남서	253	15.18	1.56	6.2	2.30	6.5	0.6	동남동	102	15.7	1011.0	-	148	
2024/04/15 18:36:00	23.5	서	265	15.17	1.57	6.4	2.30	6.5	0.6	남동	127	15.8	1011.0	-	145	
2024/04/15 18:37:00	18.8	서남서	256	15.16	1.52	6.2	2.30	6.5	0.4	동남동	107	15.7	1011.1	-	145	
2024/04/15 18:38:00	21.0	서남서	256	15.16	1.56	6.7	2.30	6.5	0.3	동	81	15.8	1011.1	-	150	
2024/04/15 18:39:00	24.0	서	262	15.23	1.42	6.7	1.60	7.0	0.2	동	86	15.8	1011.1	-	121	
2024/04/15 18:40:00	21.1	서	262	15.24	1.40	6.9	1.61	6.0	0.2	북동	56	15.7	1011.1	-	137	
2024/04/15 18:41:00	21.2	서남서	255	15.21	1.47	6.7	1.61	6.0	0.2	북동	54	15.7	1011.1	-	160	
2024/04/15 18:42:00	24.7	서남서	252	15.24	1.46	6.6	1.61	6.0	0.1	북동	39	15.7	1011.1	-	120	
2024/04/15 18:43:00	25.4	서남서	255	15.24	1.44	6.6	1.61	6.0	0.2	북	351	15.6	1011.2	-	136	
2024/04/15 18:44:00	24.3	서	259	15.25	1.43	6.3	1.59	6.5	0.2	남남서	204	15.7	1011.1	-	146	
2024/04/15 18:45:00	24.8	서	264	15.22	1.38	6.5	1.60	6.5	0.1	동북동	75	15.7	1011.2	-	140	
2024/04/15 18:46:00	19.0	서	267	15.20	1.31	6.3	1.60	6.5	0.0	북동	52	15.7	1011.1	-	129	
2024/04/15 18:47:00	20.7	서	263	15.17	1.37	6.3	1.75	6.5	0.1	북북동	20	15.7	1011.1	-	127	
2024/04/15 18:48:00	22.9	서	259	15.19	1.46	6.3	1.75	6.5	0.1	북북동	33	15.7	1011.1	-	149	
2024/04/15 18:49:00	25.0	서	260	15.25	1.50	6.4	1.90	6.5	0.3	동북동	72	15.7	1011.1	-	125	
2024/04/15 18:50:00	24.8	서	275	15.32	1.48	6.4	1.90	6.5	0.2	북동	46	15.7	1011.1	-	123	
2024/04/15 18:51:00	23.8	서	270	15.31	1.47	6.4	1.90	6.5	0.3	북북동	21	15.7	1011.1	-	128	
2024/04/15 18:52:00	22.0	서	261	15.26	1.56	6.4	2.04	6.0	0.4	북동	54	15.7	1011.1	-	123	
2024/04/15 18:53:00	25.4	서남서	255	15.23	1.40	6.2	2.04	6.0	0.3	북동	45	15.6	1011.1	-	134	
2024/04/15 18:54:00	26.7	서남서	256	15.22	1.48	6.4	2.04	6.0	0.4	북북동	21	15.7	1011.1	-	113	
2024/04/15 18:55:00	28.7	서남서	257	15.29	1.56	6.3	2.10	6.0	0.7	북북동	23	15.7	1011.1	-	135	
2024/04/15 18:56:00	27.2	서	274	15.30	1.45	6.6	2.11	6.0	0.5	북북동	12	15.8	1011.1	-	142	
2024/04/15 18:57:00	22.0	서	271	15.34	1.56	6.7	2.11	6.0	0.6	북북서	336	15.8	1011.1	-	145	
2024/04/15 18:58:00	25.7	서	275	15.37	1.65	6.5	2.10	6.0	0.4	북북동	24	15.8	1011.1	-	154	
2024/04/15 18:59:00	30.3	서	264	15.36	1.52	6.3	2.11	6.0	0.5	북서	325	15.9	1011.1	-	145	
2024/04/15 19:00:00	28.6	서	268	15.38	1.64	6.6	2.10	6.0	0.5	북	10	15.8	1011.1	-	136	
2024/04/15 19:01:00	29.6	서	271	15.38	1.41	6.3	2.00	5.5	0.5	북	4	15.8	1011.1	-	142	
2024/04/15 19:02:00	23.1	서북서	289	15.38	1.30	6.3	1.77	7.0	0.7	북동	36	15.9	1011.1	-	120	
2024/04/15 19:03:00	25.6	서북서	293	15.38	1.43	6.4	2.18	6.5	0.6	동북동	67	15.8	1011.2	-	133	
2024/04/15 19:04:00	26.8	서	279	15.38	1.35	6.2	2.18	6.5	0.3	북	350	15.7	1011.2	-	139	
2024/04/15 19:05:00	29.6	서	273	15.38	1.41	6.4	2.18	6.5	0.6	북북서	342	15.8	1011.2	-	147	
2024/04/15 19:06:00	26.9	서	276	15.38	1.38	6.3	2.18	6.5	0.5	북	10	15.8	1011.2	-	148	
2024/04/15 19:07:00	24.8	서북서	287	15.37	1.27	6.4	1.65	7.0	0.5	북북동	24	15.8	1011.2	-	164	
2024/04/15 19:08:00	24.1	서북서	283	15.38	1.27	6.1	1.65	7.0	0.6	북북동	32	15.8	1011.1	-	148	
2024/04/15 19:09:00	26.2	서	281	15.38	1.28	6.1	1.65	7.0	0.7	북	360	15.9	1011.2	-	134	
2024/04/15 19:10:00	25.9	서	281	15.38	1.25	5.8	1.59	5.5	0.6	북	353	15.9	1011.1	-	149	
2024/04/15 19:11:00	27.9	서	277	15.38	1.29	6.1	1.76	6.5	0.7	북	8	15.8	1011.2	-	156	
2024/04/15 19:12:00	23.8	서북서	284	15.38	1.30	6.2	1.76	6.5	0.3	북북서	347	15.8	1011.2	-	172	
2024/04/15 19:13:00	25.3	서	270	15.38	1.39	6.4	1.77	6.0	0.2	북북서	340	15.8	1011.2	-	148	
2024/04/15 19:14:00	29.1	서	273	15.37	1.39	6.6	1.77	6.0	0.5	북	2	15.8	1011.1	-	151	
2024/04/15 19:15:00	28.8	서	261	15.36	1.55	6.5	2.21	6.0	0.3	북북동	14	15.8	1011.1	-	116	
2024/04/15 19:16:00	34.6	서남서	258	15.35	1.51	6.5	2.21	6.0	0.5	북북동	28	15.8	1011.1	-	143	
2024/04/15 19:17:00	36.7	서	266	15.34	1.41	6.1	2.21	6.0	0.2	북북동	29	15.8	1011.1	-	112	
2024/04/15 19:18:00	37.9	서	265	15.33	1.48	6.0	2.21	6.0	0.2	북동	51	15.8	1011.2	-	109	
2024/04/15 19:19:00	36.2	서	266	15.34	1.31	6.1	1.91	6.5	0.2	동북동	76	15.9	1011.2	-	147	
2024/04/15 19:20:00	34.3	서	263	15.34	1.33	6.0	1.91	6.5	0.2	북동	49	15.8	1011.1	-	112	
2024/04/15 19:21:00	34.4	서	264	15.34	1.70	6.4	2.39	7.0	0.3	북북동	14	15.8	1011.1	-	143	
2024/04/15 19:22:00	36.8	서남서	256	15.33	1.78	6.3	2.39	7.0	0.6	북북동	15	15.9	1011.1	-	146	
2024/04/15 19:23:00	33.3	서남서	257	15.33	1.78	6.3	2.39	7.0	0.2	북동	46	15.8	1011.1	-	151	
2024/04/15 19:24:00	33.2	서	263	15.31	1.81	6.5	2.39	7.0	0.2	북북동	12	15.8	1011.1	-	144	
2024/04/15 19:25:00	33.2	서	259	15.29	1.51	6.6	1.84	6.0	0.4	북	8	15.8	1011.1	-	145	
2024/04/15 19:26:00	35.4	서	267	15.31	1.28	6.1	1.84	6.0	0.4	북	354	15.8	1011.1	-	133	
2024/04/15 19:27:00	35.1	서	270	15.31	1.24	6.4	1.77	5.5	0.8	북북동	26	15.8	1011.0	-	138	
2024/04/15 19:28:00	29.8	서	273	15.32	1.15	6.1	1.77	5.5	0.7	북	6	15.8	1011.1	-	139	
2024/04/15 19:29:00	24.9	서북서	284	15.32	1.27	6.4	1.82	6.5	0.6	북북동	17	15.8	1011.1	-	146	
2024/04/15 19:30:00	25.3	서	275	15.32	1.34	6.2	1.82	6.5	0.7	동북동	76	15.8	1011.0	-	150	
2024/04/15 19:31:00	29.2	서	275	15.33	1.53	6.2	1.82	6.5	0.6	북동	56	15.8	1011.0	-	156	
2024/04/15 19:32:00	32.3	서	270	15.34	1.53	6.2	1.82	6.5	0.5	북	11	15.8	1011.1	-	143	
2024/04/15 19:33:00	29.9	서	274	15.34	1.47	6.0	1.72	4.5	0.6	북북동	27	15.8	1011.0	-	132	
2024/04/15 19:34:00	28.3	서북서	285	15.34	1.44	6.3	1.76	6.5	0.3	북동	37	15.8	1011.0	-	140	
2024/04/15 19:35:00	27.1	서	275	15.33	1.44	6.5	1.76	6.5	0.5	북북동	19	15.8	1011.1	-	143	
2024/04/15 19:36:00	28.1	서	281	15.34	1.49	7.0	2.19	6.5	0.3	북북동	22	15.7	1011.0	-	140	
2024/04/15 19:37:00	29.0	서	280	15.35	1.51	6.7	2.19	6.5	0.1	북북서	337	15.8	1011.1	-	140	
2024/04/15 19:38:00	31.7	서	279	15.36	1.53	6.6	2.19	6.5	0.3	북	359	15.7	1011.0	-	142	
2024/04/15 19:39:00	32.3	서	265	15.32	1.68	6.5	2.61	6.5	0.1	북서	322	15.8	1011.1	-	125	
2024/04/15 19:40:00	31.1	서	264	15.30	1.57	6.2	2.61	6.5	0.5	북	350	15.8	1011.1	-	133	
2024/04/15 19:41:00	33.2	서	264	15.32	1.65	6.3	2.61	6.5	0.6	북	360	15.8	1011.1	-	124	
2024/04/15 19:42:00	32.9	서남서	258	15.33	1.61	6.4	2.61	6.5	0.5	북북서	328	15.8	1011.1	-	131	
2024/04/15 19:43:00	31.9	서	264	15.31	1.65	6.4	2.24	6.5	0.5	북북서	335	15.8	1011.1	-	131	
2024/04/15 19:44:00	27.6	서	261	15.31	1.66	6.5	2.24	6.5	0.4	서북서	303	15.8	1011.1	-	144	
2024/04/15 19:45:00	31.8	서	272	15.33	1.63	6.9	2.24	6.5	0.4	북북서	342	15.8	1011.1	-	124	
2024/04/15 19:46:00	27.3	서	273	15.34	1.61	6.8	2.24	6.5	0.6	북북서	335	15.7	1011.1	-	154	
2024/04/15 19:47:00	27.5	서	271	15.34	1.67	6.8	2.34	6.5	0.6	서북서	295	15.7	1011.2	-	142	
2024/04/15 19:48:00	24.6	서	271	15.34	1.54	6.6	2.34	6.5	0.6	북북서	346	15.8	1011.1	-	121	
2024/04/15 19:49:00	27.6	서	275	15.34	1.45	6.5	2.34	6.5	0.5	북	357	15.8	1011.2	-	137	
2024/04/15 19:50:00	26.8	서	278	15.34	1.56	6.4	2.34	6.5	0.5	북	2	15.8	1011.1	-	135	
2024/04/15 19:51:00	28.1	서	278	15.35	1.33	6.4	1.64	7.0	0.4	북북서	334	15.8	1011.1	-	133	
2024/04/15 19:52:00	28.1	서	275	15.35	1.45	6.3	1.95	6.5	0.4	북북서	328	15.7	1011.1	-	121	
2024/04/15 19:53:00	27.6	서	275	15.35	1.40	6.4	1.95	6.5	0.3	북서	314	15.8	1011.1	-	125	
2024/04/15 19:54:00	28.3	서	270	15.35	1.34	6.4	1.95	6.5	0.2	동북동	68	15.7	1011.1	-	118	
2024/04/15 19:55:00	29.3	서	272	15.35	1.31	6.6	1.95	6.5	0.5	북서	325	15.8	1011.1	-	135	
2024/04/15 19:56:00	34.5	서	274	15.35	1.25	6.2	1.61	5.5	0.3	북북서	331	15.8	1011.1	-	140	
2024/04/15 19:57:00	29.3	서	278	15.35	1.26	6.2	1.55	6.0	0.2	북북서	346	15.8	1011.1	-	126	
2024/04/15 19:58:00	27.7	서	274	15.35	1.51	6.5	2.93	6.5	0.1	북북서	334	15.8	1011.1	-	133	
2024/04/15 19:59:00	28.5	서	278	15.35	1.75	7.0	2.93	7.0	0.1	북서	308	15.8	1011.1	-	137	
2024/04/15 20:00:00	27.8	서	281	15.35	1.84	6.9	2.93	7.0	0.4	북서	316	15.9	1011.2	-	136	
2024/04/15 20:01:00	26.3	서	280	15.35	1.95	6.9	2.93	7.0	0.3	서북서	303	15.8	1011.2	-	136	
2024/04/15 20:02:00	30.2	서	278	15.35	1.95	6.9	2.93	7.0	0.2	북서	321	15.9	1011.2	-	143	
2024/04/15 20:03:00	28.5	서	275	15.35	1.63	6.8	2.22	6.5	0.1	북북서	348	15.9	1011.2	-	140	
2024/04/15 20:04:00	33.4	서	277	15.35	1.63	6.8	2.22	6.5	0.0	서	271	15.8	1011.2	-	135	
2024/04/15 20:05:00	31.3	서	275	15.35	1.47	6.8	1.83	6.0	0.2	서북서	299	15.8	1011.2	-	142	
2024/04/15 20:06:00	31.3	서	271	15.36	1.34	7.0	1.76	7.0	0.2	서남서	254	15.8	1011.2	-	131	
2024/04/15 20:07:00	34.4	서	272	15.35	1.22	7.0	1.58	7.0	0.3	서북서	296	15.8	1011.3	-	135	
2024/04/15 20:08:00	34.2	서	267	15.34	1.42	6.9	1.97	7.5	0.5	서북서	298	15.7	1011.3	-	130	
2024/04/15 20:09:00	32.7	서	262	15.34	1.35	6.9	1.97	7.5	0.4	서북서	282	15.7	1011.3	-	157	
2024/04/15 20:10:00	30.5	서	267	15.35	1.45	7.0	2.00	7.5	0.7	서	277	15.7	1011.3	-	141	
2024/04/15 20:11:00	31.9	서	266	15.35	1.54	6.9	2.10	6.5	0.7	서북서	292	15.7	1011.4	-	152	
2024/04/15 20:12:00	28.9	서	266	15.35	1.46	6.4	2.10	6.5	0.8	서	271	15.7	1011.4	-	148	
2024/04/15 20:13:00	31.5	서	271	15.35	1.46	6.2	2.10	6.5	0.8	서	267	15.8	1011.4	-	150	
2024/04/15 20:14:00	27.4	서	267	15.35	1.43	6.1	2.14	6.5	1.0	서북서	294	15.7	1011.4	-	102	
2024/04/15 20:15:00	25.3	서	269	15.35	1.45	6.2	2.14	6.5	1.4	서북서	286	15.7	1011.4	-	137	
2024/04/15 20:16:00	23.4	서	275	15.36	1.39	6.0	2.14	6.5	0.9	서북서	290	15.8	1011.3	-	150	
2024/04/15 20:17:00	29.6	서	280	15.36	1.37	6.2	2.14	6.5	0.7	서북서	283	15.8	1011.4	-	134	
2024/04/15 20:18:00	32.3	서	272	15.36	1.27	6.1	1.63	6.5	0.8	서북서	293	15.9	1011.4	-	108	
2024/04/15 20:19:00	28.7	서	269	15.36	1.25	6.0	1.63	6.5	0.5	서북서	283	15.8	1011.4	-	80	
2024/04/15 20:20:00	30.7	서	267	15.37	1.35	6.5	2.47	6.0	0.6	서북서	289	15.9	1011.4	-	122	
